Date,Calories
2023-10-12,0.165
2023-10-12,0.036
2023-10-12,0.018
2023-10-12,0.111
2023-10-12,0.484
2023-10-12,4.881
2023-10-12,0.046
2023-10-12,0.049
2023-10-12,1.915
2023-10-12,0.128
2023-10-12,40.562
2023-10-12,7.031
2023-10-12,0.085
2023-10-12,0.023
2023-10-12,0.82
2023-10-12,0.008
2023-10-13,14.567
2023-10-13,6.405
2023-10-13,0.044
2023-10-13,0.996
2023-10-13,11.574
2023-10-13,0.042
2023-10-13,0.029
2023-10-13,4.73
2023-10-13,0.345
2023-10-13,0.124
2023-10-13,0.054
2023-10-13,0.614
2023-10-13,0.011
2023-10-13,0.031
2023-10-13,0.106
2023-10-13,0.089
2023-10-13,0.575
2023-10-13,0.171
2023-10-13,0.015
2023-10-13,0.024
2023-10-13,0.07
2023-10-13,0.965
2023-10-13,0.492
2023-10-13,6.474
2023-10-13,3.688
2023-10-13,0.026
2023-10-13,4.21
2023-10-13,0.023
2023-10-13,11.454
2023-10-13,3.242
2023-10-13,0.081
2023-10-14,0.024
2023-10-14,5.378
2023-10-14,0.041
2023-10-14,0.013
2023-10-14,0.003
2023-10-14,0.098
2023-10-14,0.016
2023-10-14,0.039
2023-10-14,0.706
2023-10-14,0.037
2023-10-14,0.039
2023-10-14,0.796
2023-10-14,6.806
2023-10-14,0.041
2023-10-14,4.244
2023-10-14,3.516
2023-10-14,1.119
2023-10-14,14.947
2023-10-14,0.081
2023-10-14,0.031
2023-10-14,7.656
2023-10-14,5.028
2023-10-14,0.039
2023-10-14,0.042
2023-10-14,0.108
2023-10-14,0.029
2023-10-14,0.031
2023-10-14,20.932
2023-10-14,1.709
2023-10-14,9.047
2023-10-14,3.902
2023-10-14,8.156
2023-10-14,1.833
2023-10-14,3.458
2023-10-14,7.443
2023-10-14,0.368
2023-10-15,3.31
2023-10-15,8.195
2023-10-15,1.69
2023-10-15,9.204
2023-10-15,1.127
2023-10-15,0.354
2023-10-15,0.013
2023-10-15,0.084
2023-10-15,0.495
2023-10-15,0.095
2023-10-15,0.039
2023-10-15,0.042
2023-10-15,0.013
2023-10-15,0.021
2023-10-15,0.036
2023-10-15,0.49
2023-10-15,0.042
2023-10-15,0.005
2023-10-15,0.849
2023-10-15,0.035
2023-10-15,0.602
2023-10-16,0.039
2023-10-16,0.007
2023-10-16,0.086
2023-10-16,2.311
2023-10-16,0.06
2023-10-16,0.026
2023-10-16,9.446
2023-10-16,1.728
2023-10-16,0.136
2023-10-16,4.665
2023-10-16,0.046
2023-10-16,1.729
2023-10-16,13.701
2023-10-16,3.345
2023-10-16,2.437
2023-10-16,22.946
2023-10-16,1.042
2023-10-16,10.174
2023-10-16,0.013
2023-10-16,1.431
2023-10-16,1.293
2023-10-16,0.01
2023-10-16,0.018
2023-10-16,3.107
2023-10-16,12.887
2023-10-16,0.166
2023-10-16,0.245
2023-10-16,0.064
2023-10-16,0.311
2023-10-16,7.026
2023-10-16,4.062
2023-10-16,5.965
2023-10-16,0.431
2023-10-16,7.177
2023-10-16,0.207
2023-10-16,8.46
2023-10-16,3.558
2023-10-16,12.508
2023-10-16,0.995
2023-10-16,0.111
2023-10-16,12.937
2023-10-16,0.075
2023-10-16,0.693
2023-10-16,0.193
2023-10-16,0.54
2023-10-17,3.608
2023-10-17,0.58
2023-10-17,0.063
2023-10-17,0.029
2023-10-17,0.01
2023-10-17,1.065
2023-10-17,0.663
2023-10-17,0.657
2023-10-17,0.358
2023-10-17,40.713
2023-10-17,5.559
2023-10-17,1.366
2023-10-17,0.127
2023-10-17,20.244
2023-10-17,1.448
2023-10-17,0.594
2023-10-17,14.437
2023-10-17,1.804
2023-10-17,22.017
2023-10-17,0.564
2023-10-17,1.067
2023-10-17,0.167
2023-10-17,2.838
2023-10-17,0.279
2023-10-17,6.498
2023-10-17,18.074
2023-10-17,4.001
2023-10-17,0.74
2023-10-17,0.018
2023-10-17,0.055
2023-10-17,0.046
2023-10-17,0.003
2023-10-17,0.699
2023-10-17,0.508
2023-10-18,0.949
2023-10-18,0.588
2023-10-18,0.077
2023-10-18,0.052
2023-10-18,2.987
2023-10-18,0.831
2023-10-18,0.179
2023-10-18,10.19
2023-10-18,0.021
2023-10-18,1.085
2023-10-18,0.528
2023-10-18,0.318
2023-10-18,13.906
2023-10-18,0.335
2023-10-18,9.546
2023-10-18,18.829
2023-10-18,9.614
2023-10-18,5.224
2023-10-18,0.01
2023-10-18,1.889
2023-10-18,9.437
2023-10-18,17.409
2023-10-18,0.013
2023-10-18,23.768
2023-10-18,4.227
2023-10-18,0.018
2023-10-18,6.746
2023-10-18,1.796
2023-10-18,20.486
2023-10-18,0.78
2023-10-18,0.013
2023-10-18,0.059
2023-10-18,0.193
2023-10-18,0.493
2023-10-18,1.149
2023-10-18,0.04
2023-10-18,8.539
2023-10-18,6.982
2023-10-18,0.624
2023-10-18,0.595
2023-10-18,0.712
2023-10-18,0.029
2023-10-18,0.18
2023-10-18,10.365
2023-10-18,0.052
2023-10-18,0.026
2023-10-19,0.153
2023-10-19,0.018
2023-10-19,0.003
2023-10-19,1.066
2023-10-19,0.042
2023-10-19,0.118
2023-10-19,0.016
2023-10-19,0.003
2023-10-19,0.088
2023-10-19,0.251
2023-10-19,0.686
2023-10-19,1.243
2023-10-19,0.152
2023-10-19,0.036
2023-10-19,0.193
2023-10-19,8.01
2023-10-19,4.894
2023-10-19,0.006
2023-10-19,0.116
2023-10-19,0.081
2023-10-19,15.003
2023-10-19,5.315
2023-10-19,39.14
2023-10-19,0.807
2023-10-19,20.008
2023-10-19,0.586
2023-10-19,7.803
2023-10-19,0.19
2023-10-19,19.476
2023-10-19,0.269
2023-10-19,0.003
2023-10-19,0.175
2023-10-19,0.306
2023-10-19,0.104
2023-10-19,0.021
2023-10-19,35.338
2023-10-19,1.895
2023-10-19,0.283
2023-10-19,0.061
2023-10-19,0.036
2023-10-19,0.251
2023-10-19,0.053
2023-10-19,0.034
2023-10-19,11.282
2023-10-19,20.963
2023-10-19,25.93
2023-10-19,11.039
2023-10-19,0.069
2023-10-19,0.937
2023-10-19,9.721
2023-10-19,0.831
2023-10-19,18.282
2023-10-19,0.03
2023-10-19,11.125
2023-10-19,42.859
2023-10-19,20.652
2023-10-19,0.228
2023-10-19,0.14
2023-10-20,0.886
2023-10-20,0.031
2023-10-20,0.307
2023-10-20,0.103
2023-10-20,0.072
2023-10-20,0.071
2023-10-20,0.031
2023-10-20,0.078
2023-10-20,0.059
2023-10-20,5.429
2023-10-20,0.467
2023-10-20,0.002
2023-10-20,0.31
2023-10-20,0.044
2023-10-20,0.049
2023-10-20,27.562
2023-10-20,3.166
2023-10-20,26.082
2023-10-20,14.305
2023-10-20,7.392
2023-10-20,1.451
2023-10-20,4.414
2023-10-20,0.031
2023-10-20,0.364
2023-10-20,8.226
2023-10-20,0.411
2023-10-20,0.823
2023-10-20,0.651
2023-10-20,11.702
2023-10-20,0.679
2023-10-20,11.21
2023-10-20,0.033
2023-10-20,0.088
2023-10-20,7.592
2023-10-20,16.537
2023-10-20,4.604
2023-10-20,8.936
2023-10-20,0.046
2023-10-20,12.316
2023-10-20,2.632
2023-10-20,0.127
2023-10-20,0.136
2023-10-20,10.673
2023-10-20,7.669
2023-10-20,0.344
2023-10-20,0.037
2023-10-20,0.032
2023-10-20,0.037
2023-10-20,0.484
2023-10-20,0.162
2023-10-20,0.056
2023-10-20,0.01
2023-10-20,0.155
2023-10-21,0.026
2023-10-21,0.479
2023-10-21,0.008
2023-10-21,0.882
2023-10-21,0.209
2023-10-21,0.083
2023-10-21,0.033
2023-10-21,0.06
2023-10-21,0.485
2023-10-21,0.39
2023-10-21,0.047
2023-10-21,0.046
2023-10-21,0.039
2023-10-21,0.207
2023-10-21,0.937
2023-10-21,0.578
2023-10-21,0.039
2023-10-21,0.05
2023-10-21,0.015
2023-10-21,0.433
2023-10-21,0.039
2023-10-21,0.033
2023-10-21,1.037
2023-10-21,0.2
2023-10-21,0.554
2023-10-21,0.393
2023-10-21,0.117
2023-10-21,2.676
2023-10-21,0.028
2023-10-21,3.129
2023-10-21,0.061
2023-10-21,1.265
2023-10-21,0.225
2023-10-21,0.116
2023-10-21,0.122
2023-10-21,0.647
2023-10-21,0.169
2023-10-21,0.013
2023-10-21,0.738
2023-10-21,4.838
2023-10-21,1.029
2023-10-22,0.37
2023-10-22,0.044
2023-10-22,0.085
2023-10-22,0.011
2023-10-22,0.013
2023-10-22,0.398
2023-10-22,0.05
2023-10-22,0.068
2023-10-22,0.664
2023-10-22,0.023
2023-10-22,0.087
2023-10-22,0.039
2023-10-22,0.45
2023-10-22,0.303
2023-10-22,0.033
2023-10-22,0.028
2023-10-22,0.023
2023-10-22,0.039
2023-10-22,0.237
2023-10-22,0.247
2023-10-22,1.422
2023-10-22,1.089
2023-10-22,0.031
2023-10-22,0.041
2023-10-22,0.451
2023-10-22,0.006
2023-10-23,0.06
2023-10-23,0.013
2023-10-23,0.037
2023-10-23,0.03
2023-10-23,0.031
2023-10-23,0.028
2023-10-23,0.125
2023-10-23,0.033
2023-10-23,0.057
2023-10-23,0.013
2023-10-23,0.208
2023-10-23,0.276
2023-10-23,2.06
2023-10-23,6.055
2023-10-23,0.429
2023-10-23,19.134
2023-10-23,6.277
2023-10-23,4.652
2023-10-23,10.675
2023-10-23,21.557
2023-10-23,0.035
2023-10-23,0.802
2023-10-23,0.071
2023-10-23,2.113
2023-10-23,12.569
2023-10-23,10.979
2023-10-23,5.844
2023-10-23,0.321
2023-10-23,0.028
2023-10-23,1.234
2023-10-23,0.438
2023-10-23,0.806
2023-10-23,0.347
2023-10-23,4.402
2023-10-23,0.344
2023-10-23,0.089
2023-10-23,1.341
2023-10-23,0.085
2023-10-24,0.633
2023-10-24,0.139
2023-10-24,0.123
2023-10-24,0.008
2023-10-24,1.002
2023-10-24,0.182
2023-10-24,3.679
2023-10-24,0.15
2023-10-24,0.165
2023-10-24,0.01
2023-10-24,0.122
2023-10-24,0.22
2023-10-24,0.223
2023-10-24,0.019
2023-10-24,0.058
2023-10-24,0.138
2023-10-24,0.013
2023-10-24,0.856
2023-10-24,13.314
2023-10-24,7.439
2023-10-24,14.046
2023-10-24,6.12
2023-10-24,17.485
2023-10-24,0.193
2023-10-24,1.027
2023-10-24,0.603
2023-10-24,12.384
2023-10-24,4.204
2023-10-24,2.244
2023-10-24,0.107
2023-10-24,5.621
2023-10-24,35.277
2023-10-24,10.073
2023-10-24,1.303
2023-10-24,0.558
2023-10-24,0.056
2023-10-24,1.647
2023-10-24,3.404
2023-10-24,1.668
2023-10-24,0.044
2023-10-24,4.629
2023-10-24,0.018
2023-10-24,0.152
2023-10-24,0.013
2023-10-24,0.735
2023-10-24,0.013
2023-10-24,0.988
2023-10-24,1.086
2023-10-24,0.063
2023-10-25,0.707
2023-10-25,0.047
2023-10-25,0.316
2023-10-25,0.123
2023-10-25,0.035
2023-10-25,1.493
2023-10-25,2.486
2023-10-25,0.066
2023-10-25,0.477
2023-10-25,0.187
2023-10-25,4.078
2023-10-25,1.146
2023-10-25,1.999
2023-10-25,18.832
2023-10-25,18.604
2023-10-25,6.471
2023-10-25,2.496
2023-10-25,17.291
2023-10-25,0.039
2023-10-25,25.476
2023-10-25,14.908
2023-10-25,0.485
2023-10-25,4.723
2023-10-25,0.027
2023-10-25,0.049
2023-10-25,11.31
2023-10-25,4.248
2023-10-25,11.652
2023-10-25,8.098
2023-10-25,0.003
2023-10-25,3.253
2023-10-25,0.258
2023-10-25,3.183
2023-10-25,0.096
2023-10-25,0.194
2023-10-25,0.554
2023-10-25,0.051
2023-10-25,1.933
2023-10-25,5.563
2023-10-25,1.828
2023-10-25,11.908
2023-10-25,0.049
2023-10-25,0.045
2023-10-26,1.043
2023-10-26,0.045
2023-10-26,0.036
2023-10-26,0.013
2023-10-26,0.088
2023-10-26,0.071
2023-10-26,1.106
2023-10-26,0.039
2023-10-26,0.233
2023-10-26,0.488
2023-10-26,0.052
2023-10-26,1.201
2023-10-26,0.19
2023-10-26,0.414
2023-10-26,1.766
2023-10-26,0.283
2023-10-26,2.636
2023-10-26,0.188
2023-10-26,0.034
2023-10-26,0.049
2023-10-26,2.692
2023-10-26,3.241
2023-10-26,0.897
2023-10-26,0.054
2023-10-26,0.013
2023-10-26,0.036
2023-10-26,0.131
2023-10-26,0.046
2023-10-26,0.065
2023-10-26,0.041
2023-10-26,0.067
2023-10-27,0.039
2023-10-27,0.063
2023-10-27,0.071
2023-10-27,0.026
2023-10-27,0.594
2023-10-27,0.941
2023-10-27,0.34
2023-10-27,0.052
2023-10-27,1.577
2023-10-27,4.302
2023-10-27,0.124
2023-10-27,13.448
2023-10-27,26.695
2023-10-27,1.722
2023-10-27,0.724
2023-10-27,4.294
2023-10-27,4.046
2023-10-27,2.188
2023-10-27,6.215
2023-10-27,1.03
2023-10-27,0.052
2023-10-27,16.099
2023-10-27,8.742
2023-10-27,0.17
2023-10-27,6.893
2023-10-27,1.668
2023-10-27,1.59
2023-10-27,3.215
2023-10-27,4.095
2023-10-27,0.098
2023-10-27,7.896
2023-10-27,0.013
2023-10-27,0.138
2023-10-27,0.109
2023-10-27,1.097
2023-10-27,19.782
2023-10-27,4.078
2023-10-27,4.222
2023-10-27,0.238
2023-10-27,0.036
2023-10-27,0.047
2023-10-27,0.075
2023-10-28,0.747
2023-10-28,2.932
2023-10-28,0.013
2023-10-28,0.013
2023-10-28,0.077
2023-10-28,0.165
2023-10-28,0.117
2023-10-28,0.091
2023-10-28,0.044
2023-10-28,0.008
2023-10-28,0.379
2023-10-28,0.797
2023-10-28,0.649
2023-10-28,0.199
2023-10-28,0.078
2023-10-28,0.049
2023-10-28,0.757
2023-10-28,0.095
2023-10-28,0.026
2023-10-28,0.042
2023-10-28,0.318
2023-10-28,0.326
2023-10-28,3.996
2023-10-28,0.167
2023-10-28,0.073
2023-10-28,0.126
2023-10-28,0.011
2023-10-28,0.165
2023-10-28,0.194
2023-10-28,0.132
2023-10-28,13.932
2023-10-28,60.963
2023-10-28,26.189
2023-10-28,0.029
2023-10-28,0.063
2023-10-28,0.05
2023-10-28,0.011
2023-10-28,20.926
2023-10-28,0.037
2023-10-28,0.151
2023-10-28,0.029
2023-10-28,0.484
2023-10-29,0.111
2023-10-29,0.013
2023-10-29,0.335
2023-10-29,0.008
2023-10-29,0.042
2023-10-29,0.062
2023-10-29,4.784
2023-10-29,12.182
2023-10-29,0.987
2023-10-29,0.059
2023-10-29,0.666
2023-10-29,0.359
2023-10-29,0.779
2023-10-29,0.239
2023-10-29,0.075
2023-10-29,0.437
2023-10-29,0.122
2023-10-29,0.391
2023-10-29,2.31
2023-10-29,2.547
2023-10-29,0.04
2023-10-29,0.072
2023-10-29,20.329
2023-10-29,2.808
2023-10-29,0.391
2023-10-29,13.734
2023-10-29,8.448
2023-10-29,0.148
2023-10-29,1.891
2023-10-29,22.015
2023-10-29,0.086
2023-10-29,13.863
2023-10-29,16.232
2023-10-29,24.962
2023-10-29,5.138
2023-10-29,11.517
2023-10-29,0.05
2023-10-29,0.013
2023-10-29,0.021
2023-10-29,0.05
2023-10-29,0.011
2023-10-29,14.197
2023-10-29,7.859
2023-10-29,0.013
2023-10-29,0.057
2023-10-29,36.616
2023-10-29,32.326
2023-10-29,29.685
2023-10-29,4.829
2023-10-29,13.389
2023-10-29,0.224
2023-10-29,0.163
2023-10-29,0.087
2023-10-29,13.321
2023-10-29,23.822
2023-10-29,0.848
2023-10-29,0.983
2023-10-29,0.038
2023-10-30,0.031
2023-10-30,0.248
2023-10-30,0.28
2023-10-30,0.023
2023-10-30,0.049
2023-10-30,0.05
2023-10-30,0.106
2023-10-30,0.914
2023-10-30,16.011
2023-10-30,1.106
2023-10-30,2.145
2023-10-30,0.097
2023-10-30,16.69
2023-10-30,10.9
2023-10-30,8.363
2023-10-30,2.435
2023-10-30,1.933
2023-10-30,5.018
2023-10-30,1.267
2023-10-30,0.013
2023-10-30,24.986
2023-10-30,8.182
2023-10-30,0.05
2023-10-30,19.203
2023-10-30,0.388
2023-10-30,0.026
2023-10-30,0.026
2023-10-30,0.039
2023-10-30,0.015
2023-10-30,0.698
2023-10-30,0.851
2023-10-30,0.213
2023-10-30,0.349
2023-10-30,0.005
2023-10-30,0.021
2023-10-30,0.385
2023-10-30,0.296
2023-10-30,0.633
2023-10-30,0.04
2023-10-30,0.96
2023-10-30,0.043
2023-10-30,18.284
2023-10-30,3.771
2023-10-30,12.861
2023-10-31,9.759
2023-10-31,1.935
2023-10-31,5.843
2023-10-31,0.023
2023-10-31,6.592
2023-10-31,0.162
2023-10-31,0.134
2023-10-31,0.109
2023-10-31,0.152
2023-10-31,0.336
2023-10-31,0.013
2023-10-31,0.031
2023-10-31,0.026
2023-10-31,0.279
2023-10-31,0.306
2023-10-31,0.419
2023-10-31,0.59
2023-10-31,0.04
2023-10-31,0.159
2023-10-31,0.135
2023-10-31,0.46
2023-10-31,0.842
2023-10-31,0.046
2023-10-31,1.106
2023-10-31,0.786
2023-10-31,0.859
2023-10-31,0.322
2023-10-31,0.582
2023-10-31,0.024
2023-10-31,0.962
2023-10-31,0.899
2023-10-31,0.05
2023-10-31,0.18
2023-10-31,0.885
2023-10-31,1.173
2023-10-31,0.039
2023-10-31,0.026
2023-10-31,2.23
2023-10-31,0.099
2023-10-31,0.037
2023-11-01,0.486
2023-11-01,0.202
2023-11-01,0.026
2023-11-01,0.284
2023-11-01,0.137
2023-11-01,0.387
2023-11-01,18.219
2023-11-01,0.402
2023-11-01,20.405
2023-11-01,11.107
2023-11-01,21.45
2023-11-01,3.286
2023-11-01,0.536
2023-11-01,8.515
2023-11-01,0.863
2023-11-01,0.075
2023-11-01,0.127
2023-11-01,6.262
2023-11-01,10.4
2023-11-01,5.625
2023-11-01,4.973
2023-11-01,0.042
2023-11-01,13.786
2023-11-01,0.881
2023-11-01,0.036
2023-11-01,8.678
2023-11-01,0.467
2023-11-01,0.686
2023-11-01,0.013
2023-11-01,0.002
2023-11-01,0.048
2023-11-01,0.041
2023-11-01,0.038
2023-11-01,0.383
2023-11-01,0.086
2023-11-01,0.206
2023-11-01,0.282
2023-11-01,0.074
2023-11-01,1.546
2023-11-01,0.108
2023-11-01,0.087
2023-11-01,0.374
2023-11-01,0.103
2023-11-02,0.075
2023-11-02,0.166
2023-11-02,0.046
2023-11-02,0.072
2023-11-02,0.092
2023-11-02,0.039
2023-11-02,0.039
2023-11-02,0.748
2023-11-02,0.32
2023-11-02,0.049
2023-11-02,0.072
2023-11-02,0.028
2023-11-02,0.156
2023-11-02,0.339
2023-11-02,0.454
2023-11-02,0.15
2023-11-02,1.107
2023-11-02,0.044
2023-11-02,0.031
2023-11-02,0.272
2023-11-02,0.016
2023-11-02,0.063
2023-11-02,0.696
2023-11-02,0.217
2023-11-02,1.485
2023-11-02,5.352
2023-11-02,12.003
2023-11-02,6.223
2023-11-02,2.896
2023-11-02,7.517
2023-11-02,11.132
2023-11-02,1.235
2023-11-02,6.74
2023-11-02,0.047
2023-11-02,0.308
2023-11-03,0.028
2023-11-03,0.023
2023-11-03,2.156
2023-11-03,0.358
2023-11-03,0.609
2023-11-03,0.293
2023-11-03,0.077
2023-11-03,0.116
2023-11-03,0.166
2023-11-03,0.002
2023-11-03,0.388
2023-11-03,1.264
2023-11-03,0.476
2023-11-03,0.269
2023-11-03,0.07
2023-11-03,0.004
2023-11-03,0.615
2023-11-03,0.198
2023-11-03,0.449
2023-11-03,0.083
2023-11-03,0.013
2023-11-03,0.013
2023-11-03,0.046
2023-11-03,0.013
2023-11-03,0.044
2023-11-03,2.41
2023-11-03,1.02
2023-11-03,0.48
2023-11-03,0.446
2023-11-03,0.223
2023-11-03,0.091
2023-11-04,1.165
2023-11-04,0.067
2023-11-04,0.029
2023-11-04,0.034
2023-11-04,0.166
2023-11-04,0.023
2023-11-04,0.05
2023-11-04,0.484
2023-11-04,0.076
2023-11-04,0.415
2023-11-04,0.667
2023-11-04,1.075
2023-11-04,0.119
2023-11-04,0.005
2023-11-04,0.02
2023-11-04,0.016
2023-11-04,0.056
2023-11-04,0.042
2023-11-04,0.056
2023-11-04,0.208
2023-11-04,0.059
2023-11-04,0.294
2023-11-04,0.192
2023-11-04,1.073
2023-11-04,0.105
2023-11-04,0.026
2023-11-04,0.072
2023-11-04,0.083
2023-11-04,0.119
2023-11-04,0.358
2023-11-04,0.043
2023-11-04,0.441
2023-11-04,0.761
2023-11-04,0.161
2023-11-04,0.679
2023-11-04,0.039
2023-11-04,0.088
2023-11-04,0.026
2023-11-04,0.299
2023-11-04,0.058
2023-11-04,0.039
2023-11-04,0.049
2023-11-04,0.239
2023-11-04,0.205
2023-11-04,0.039
2023-11-04,6.085
2023-11-05,0.665
2023-11-05,0.028
2023-11-05,0.019
2023-11-05,0.046
2023-11-05,0.003
2023-11-05,0.516
2023-11-05,0.08
2023-11-05,0.046
2023-11-05,0.066
2023-11-05,1.061
2023-11-05,0.732
2023-11-05,0.157
2023-11-05,0.38
2023-11-05,0.453
2023-11-05,0.775
2023-11-05,0.378
2023-11-05,6.621
2023-11-05,0.854
2023-11-05,0.053
2023-11-05,0.47
2023-11-05,0.019
2023-11-05,0.557
2023-11-05,0.085
2023-11-05,0.522
2023-11-05,1.88
2023-11-05,0.47
2023-11-05,0.067
2023-11-05,0.761
2023-11-05,0.002
2023-11-05,0.018
2023-11-05,0.023
2023-11-05,0.139
2023-11-05,0.044
2023-11-05,0.074
2023-11-05,0.049
2023-11-05,0.336
2023-11-05,0.064
2023-11-06,0.13
2023-11-06,0.036
2023-11-06,0.015
2023-11-06,0.156
2023-11-06,0.047
2023-11-06,0.594
2023-11-06,0.387
2023-11-06,0.191
2023-11-06,0.244
2023-11-06,0.111
2023-11-06,0.017
2023-11-06,0.595
2023-11-06,0.01
2023-11-06,0.011
2023-11-06,0.043
2023-11-06,0.071
2023-11-06,0.011
2023-11-06,0.398
2023-11-06,2.678
2023-11-06,0.54
2023-11-06,0.069
2023-11-06,0.03
2023-11-06,0.051
2023-11-06,0.049
2023-11-06,0.011
2023-11-06,0.621
2023-11-06,0.064
2023-11-06,0.02
2023-11-06,0.813
2023-11-06,0.039
2023-11-06,0.041
2023-11-06,0.106
2023-11-06,0.013
2023-11-06,1.041
2023-11-06,1.861
2023-11-06,4.753
2023-11-06,12.535
2023-11-06,3.13
2023-11-06,0.17
2023-11-06,0.35
2023-11-06,0.018
2023-11-07,0.608
2023-11-07,0.003
2023-11-07,0.047
2023-11-07,0.058
2023-11-07,0.031
2023-11-07,0.093
2023-11-07,0.077
2023-11-07,0.04
2023-11-07,0.755
2023-11-07,0.748
2023-11-07,0.128
2023-11-07,0.805
2023-11-07,9.975
2023-11-07,8.981
2023-11-07,3.023
2023-11-07,0.042
2023-11-07,2.474
2023-11-07,9.337
2023-11-07,13.287
2023-11-07,6.31
2023-11-07,10.973
2023-11-07,0.399
2023-11-07,11.878
2023-11-07,2.065
2023-11-07,0.243
2023-11-07,8.133
2023-11-07,21.124
2023-11-07,1.796
2023-11-07,0.525
2023-11-07,0.01
2023-11-07,0.041
2023-11-07,0.222
2023-11-07,0.068
2023-11-07,0.753
2023-11-08,0.093
2023-11-08,0.113
2023-11-08,0.196
2023-11-08,0.05
2023-11-08,0.016
2023-11-08,0.01
2023-11-08,0.026
2023-11-08,3.093
2023-11-08,14.809
2023-11-08,3.453
2023-11-08,1.083
2023-11-08,2.322
2023-11-08,0.882
2023-11-08,3.662
2023-11-08,21.07
2023-11-08,7.437
2023-11-08,7.516
2023-11-08,14.024
2023-11-08,15.951
2023-11-08,0.013
2023-11-08,0.382
2023-11-08,7.036
2023-11-08,0.021
2023-11-08,10.883
2023-11-08,3.651
2023-11-08,6.236
2023-11-08,0.277
2023-11-08,0.002
2023-11-08,0.039
2023-11-08,0.011
2023-11-08,0.002
2023-11-08,0.057
2023-11-08,0.08
2023-11-08,0.246
2023-11-08,1.776
2023-11-08,13.398
2023-11-08,35.554
2023-11-08,21.075
2023-11-08,0.244
2023-11-08,0.277
2023-11-08,0.02
2023-11-08,0.06
2023-11-08,0.039
2023-11-08,0.375
2023-11-08,0.026
2023-11-09,0.495
2023-11-09,0.312
2023-11-09,6.793
2023-11-09,3.033
2023-11-09,0.139
2023-11-09,0.041
2023-11-09,0.041
2023-11-09,0.047
2023-11-09,1.523
2023-11-09,0.091
2023-11-09,0.977
2023-11-09,0.266
2023-11-09,1.666
2023-11-09,0.013
2023-11-09,2.906
2023-11-09,4.174
2023-11-09,0.514
2023-11-09,0.007
2023-11-09,0.652
2023-11-09,0.304
2023-11-09,0.073
2023-11-09,0.077
2023-11-09,0.036
2023-11-09,0.797
2023-11-09,0.825
2023-11-09,0.022
2023-11-09,0.569
2023-11-09,0.12
2023-11-09,0.01
2023-11-09,0.32
2023-11-09,0.052
2023-11-09,3.436
2023-11-09,0.276
2023-11-09,0.162
2023-11-10,0.042
2023-11-10,0.05
2023-11-10,0.649
2023-11-10,0.028
2023-11-10,0.003
2023-11-10,0.034
2023-11-10,0.038
2023-11-10,2.012
2023-11-10,3.028
2023-11-10,0.707
2023-11-10,21.101
2023-11-10,10.567
2023-11-10,1.744
2023-11-10,1.967
2023-11-10,19.899
2023-11-10,3.282
2023-11-10,7.115
2023-11-10,1.297
2023-11-10,13.798
2023-11-10,7.341
2023-11-10,3.536
2023-11-10,3.344
2023-11-10,15.155
2023-11-10,28.789
2023-11-10,7.657
2023-11-10,14.866
2023-11-10,9.068
2023-11-10,20.442
2023-11-10,0.218
2023-11-10,34.026
2023-11-10,0.026
2023-11-10,0.042
2023-11-10,0.023
2023-11-10,0.114
2023-11-10,1.476
2023-11-10,0.056
2023-11-10,0.062
2023-11-10,0.039
2023-11-10,0.037
2023-11-10,0.019
2023-11-10,1.632
2023-11-10,0.039
2023-11-10,0.439
2023-11-10,0.971
2023-11-10,1.286
2023-11-10,0.034
2023-11-11,0.05
2023-11-11,0.053
2023-11-11,0.064
2023-11-11,0.034
2023-11-11,0.026
2023-11-11,0.448
2023-11-11,0.034
2023-11-11,0.272
2023-11-11,0.086
2023-11-11,0.579
2023-11-11,0.039
2023-11-11,0.026
2023-11-11,2.954
2023-11-11,0.285
2023-11-11,2.417
2023-11-11,0.138
2023-11-11,0.268
2023-11-11,0.545
2023-11-11,0.539
2023-11-11,0.351
2023-11-11,10.746
2023-11-11,3.481
2023-11-11,32.488
2023-11-11,37.455
2023-11-11,21.015
2023-11-11,3.908
2023-11-11,0.037
2023-11-11,1.1
2023-11-11,0.065
2023-11-11,10.988
2023-11-11,0.536
2023-11-11,0.049
2023-11-11,0.08
2023-11-11,0.368
2023-11-11,0.484
2023-11-11,1.816
2023-11-11,0.044
2023-11-12,0.003
2023-11-12,0.462
2023-11-12,0.299
2023-11-12,0.057
2023-11-12,0.18
2023-11-12,0.316
2023-11-12,0.105
2023-11-12,0.158
2023-11-12,0.003
2023-11-12,3.0
2023-11-12,15.691
2023-11-12,3.231
2023-11-12,19.918
2023-11-12,0.015
2023-11-12,8.559
2023-11-12,1.007
2023-11-12,4.872
2023-11-12,9.748
2023-11-12,1.308
2023-11-12,0.026
2023-11-12,4.728
2023-11-12,0.984
2023-11-12,4.92
2023-11-12,0.016
2023-11-12,0.095
2023-11-12,3.946
2023-11-12,15.189
2023-11-12,0.319
2023-11-12,1.305
2023-11-12,27.821
2023-11-12,4.712
2023-11-12,0.08
2023-11-12,0.061
2023-11-12,0.032
2023-11-12,0.024
2023-11-12,0.295
2023-11-12,0.042
2023-11-12,0.068
2023-11-12,4.565
2023-11-12,4.996
2023-11-12,0.62
2023-11-13,0.413
2023-11-13,0.134
2023-11-13,0.042
2023-11-13,0.029
2023-11-13,0.032
2023-11-13,0.028
2023-11-13,0.125
2023-11-13,0.266
